GO:0000226	microtubule cytoskeleton organization	21	HORVU1Hr1G001890,HORVU1Hr1G021190,HORVU1Hr1G023030,HORVU1Hr1G047690,HORVU1Hr1G049460,HORVU1Hr1G064870,HORVU2Hr1G037550,HORVU2Hr1G064170,HORVU2Hr1G080240,HORVU3Hr1G063300,HORVU3Hr1G063620,HORVU3Hr1G080210,HORVU4Hr1G009520,HORVU4Hr1G079880,HORVU4Hr1G087740,HORVU5Hr1G004340,HORVU5Hr1G034570,HORVU5Hr1G049020,HORVU5Hr1G053710,HORVU5Hr1G114640,HORVU7Hr1G054130
GO:0000237	leptotene	1	HORVU7Hr1G048080
GO:0000244	spliceosomal tri-snRNP complex assembly	3	HORVU1Hr1G044750,HORVU2Hr1G002050,HORVU5Hr1G058160
GO:0000245	spliceosomal complex assembly	7	HORVU1Hr1G009950,HORVU2Hr1G101300,HORVU4Hr1G061270,HORVU5Hr1G087690,HORVU5Hr1G094810,HORVU6Hr1G020850,HORVU7Hr1G089610
GO:0000256	allantoin catabolic process	3	HORVU2Hr1G050450,HORVU2Hr1G118740,HORVU5Hr1G014980
GO:0000266	mitochondrial fission	7	HORVU1Hr1G054560,HORVU1Hr1G084970,HORVU2Hr1G073260,HORVU3Hr1G094260,HORVU4Hr1G074140,HORVU5Hr1G124410,HORVU6Hr1G077000
GO:0000271	polysaccharide biosynthetic process	2	HORVU2Hr1G022350,HORVU4Hr1G054910
GO:0000272	polysaccharide catabolic process	6	HORVU2Hr1G068310,HORVU2Hr1G085270,HORVU4Hr1G000520,HORVU4Hr1G052270,HORVU7Hr1G024280,HORVU7Hr1G121850
GO:0000278	mitotic cell cycle	29	HORVU1Hr1G022100,HORVU1Hr1G023030,HORVU1Hr1G036500,HORVU1Hr1G064870,HORVU1Hr1G067670,HORVU1Hr1G075910,HORVU2Hr1G003370,HORVU2Hr1G025990,HORVU2Hr1G026860,HORVU2Hr1G030640,HORVU2Hr1G034580,HORVU2Hr1G037550,HORVU2Hr1G086820,HORVU3Hr1G084800,HORVU3Hr1G107700,HORVU4Hr1G009520,HORVU4Hr1G031480,HORVU4Hr1G074180,HORVU4Hr1G079310,HORVU4Hr1G087740,HORVU5Hr1G060480,HORVU5Hr1G079500,HORVU6Hr1G020090,HORVU6Hr1G040270,HORVU6Hr1G057550,HORVU7Hr1G031190,HORVU7Hr1G034160,HORVU7Hr1G087940,HORVU7Hr1G106630
GO:0000280	nuclear division	2	HORVU3Hr1G063620,HORVU7Hr1G029120
GO:0000281	mitotic cytokinesis	2	HORVU2Hr1G026850,HORVU5Hr1G018050
GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	2	HORVU0Hr1G040320,HORVU2Hr1G012860
GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	1	HORVU1Hr1G035390
GO:0000290	deadenylation-dependent decapping of nuclear-transcribed mRNA	4	HORVU2Hr1G078250,HORVU3Hr1G074770,HORVU5Hr1G118160,HORVU6Hr1G088300
GO:0000291	nuclear-transcribed mRNA catabolic process, exonucleolytic	1	HORVU1Hr1G061810
GO:0000292	RNA fragment catabolic process	1	HORVU6Hr1G025670
GO:0000301	retrograde transport, vesicle recycling within Golgi	2	HORVU2Hr1G112890,HORVU3Hr1G070960
GO:0000302	response to reactive oxygen species	27	HORVU0Hr1G020420,HORVU1Hr1G049690,HORVU1Hr1G055710,HORVU2Hr1G037540,HORVU2Hr1G046370,HORVU2Hr1G075970,HORVU2Hr1G077710,HORVU2Hr1G090260,HORVU2Hr1G101730,HORVU3Hr1G003150,HORVU3Hr1G020520,HORVU3Hr1G038610,HORVU3Hr1G071550,HORVU3Hr1G079620,HORVU3Hr1G089290,HORVU4Hr1G041320,HORVU4Hr1G057210,HORVU4Hr1G060720,HORVU5Hr1G047730,HORVU5Hr1G061960,HORVU5Hr1G106850,HORVU6Hr1G079030,HORVU6Hr1G082360,HORVU6Hr1G093940,HORVU7Hr1G051570,HORVU7Hr1G057430,HORVU7Hr1G083270
GO:0000303	response to superoxide	2	HORVU5Hr1G011690,HORVU5Hr1G124010
GO:0000304	response to singlet oxygen	3	HORVU3Hr1G000230,HORVU5Hr1G053480,HORVU5Hr1G060060
GO:0000338	protein deneddylation	8	HORVU1Hr1G048620,HORVU2Hr1G050230,HORVU2Hr1G074780,HORVU2Hr1G112000,HORVU3Hr1G039980,HORVU4Hr1G070980,HORVU7Hr1G049190,HORVU7Hr1G075150
GO:0000349	generation of catalytic spliceosome for first transesterification step	2	HORVU1Hr1G039050,HORVU2Hr1G025180
GO:0000350	generation of catalytic spliceosome for second transesterification step	2	HORVU2Hr1G038180,HORVU6Hr1G054640
GO:0000354	cis assembly of pre-catalytic spliceosome	1	HORVU4Hr1G055040
GO:0000372	Group I intron splicing	1	HORVU2Hr1G081140
GO:0000373	Group II intron splicing	19	HORVU1Hr1G054580,HORVU1Hr1G090100,HORVU2Hr1G081140,HORVU2Hr1G098720,HORVU3Hr1G016310,HORVU3Hr1G019770,HORVU3Hr1G025610,HORVU3Hr1G041900,HORVU3Hr1G081760,HORVU4Hr1G078820,HORVU5Hr1G011460,HORVU5Hr1G069030,HORVU5Hr1G081720,HORVU5Hr1G103490,HORVU6Hr1G068490,HORVU6Hr1G076860,HORVU7Hr1G052190,HORVU7Hr1G080400,HORVU7Hr1G092360
GO:0000374	Group III intron splicing	1	HORVU7Hr1G080400
GO:0000379	tRNA-type intron splice site recognition and cleavage	2	HORVU5Hr1G075750,HORVU7Hr1G121430
GO:0000380	alternative mRNA splicing, via spliceosome	11	HORVU1Hr1G067290,HORVU2Hr1G038180,HORVU3Hr1G015610,HORVU3Hr1G063780,HORVU3Hr1G087140,HORVU5Hr1G000200,HORVU5Hr1G002150,HORVU5Hr1G058160,HORVU6Hr1G055440,HORVU6Hr1G088840,HORVU7Hr1G030220
GO:0000381	regulation of alternative mRNA splicing, via spliceosome	16	HORVU1Hr1G009950,HORVU1Hr1G018060,HORVU1Hr1G067290,HORVU2Hr1G029640,HORVU2Hr1G071240,HORVU2Hr1G099630,HORVU3Hr1G015610,HORVU3Hr1G110470,HORVU4Hr1G003820,HORVU4Hr1G039070,HORVU4Hr1G045510,HORVU4Hr1G046940,HORVU6Hr1G011910,HORVU6Hr1G083840,HORVU7Hr1G048110,HORVU7Hr1G097860
GO:0000387	spliceosomal snRNP assembly	8	HORVU4Hr1G063000,HORVU4Hr1G086790,HORVU4Hr1G089590,HORVU6Hr1G028190,HORVU6Hr1G051450,HORVU6Hr1G088840,HORVU7Hr1G072420,HORVU7Hr1G111120
GO:0000388	spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)	1	HORVU6Hr1G004350
GO:0000389	mRNA 3'-splice site recognition	1	HORVU6Hr1G054640
GO:0000390	spliceosomal complex disassembly	2	HORVU0Hr1G007860,HORVU5Hr1G011630
GO:0000394	RNA splicing, via endonucleolytic cleavage and ligation	3	HORVU4Hr1G013780,HORVU4Hr1G049090,HORVU6Hr1G056260
GO:0000395	mRNA 5'-splice site recognition	1	HORVU6Hr1G045250
GO:0000398	mRNA splicing, via spliceosome	70	HORVU0Hr1G020490,HORVU1Hr1G009950,HORVU1Hr1G022420,HORVU1Hr1G044500,HORVU1Hr1G044750,HORVU1Hr1G046870,HORVU1Hr1G067290,HORVU1Hr1G077470,HORVU1Hr1G082160,HORVU1Hr1G095100,HORVU2Hr1G025180,HORVU2Hr1G029640,HORVU2Hr1G030040,HORVU2Hr1G047870,HORVU2Hr1G056750,HORVU2Hr1G069470,HORVU2Hr1G070000,HORVU2Hr1G085730,HORVU2Hr1G109460,HORVU3Hr1G022710,HORVU3Hr1G035450,HORVU3Hr1G061060,HORVU3Hr1G063220,HORVU3Hr1G083300,HORVU3Hr1G084520,HORVU3Hr1G089330,HORVU3Hr1G110470,HORVU4Hr1G003820,HORVU4Hr1G007110,HORVU4Hr1G009360,HORVU4Hr1G012340,HORVU4Hr1G025840,HORVU4Hr1G029030,HORVU4Hr1G034750,HORVU4Hr1G035890,HORVU4Hr1G039720,HORVU4Hr1G045510,HORVU4Hr1G055040,HORVU4Hr1G089590,HORVU5Hr1G011630,HORVU5Hr1G042600,HORVU5Hr1G051300,HORVU5Hr1G052970,HORVU5Hr1G052990,HORVU5Hr1G057610,HORVU5Hr1G058160,HORVU5Hr1G078170,HORVU5Hr1G086960,HORVU5Hr1G094010,HORVU5Hr1G103280,HORVU5Hr1G115170,HORVU5Hr1G122640,HORVU5Hr1G123420,HORVU6Hr1G004350,HORVU6Hr1G005370,HORVU6Hr1G011910,HORVU6Hr1G019130,HORVU6Hr1G035300,HORVU6Hr1G056260,HORVU6Hr1G077540,HORVU6Hr1G083840,HORVU7Hr1G027490,HORVU7Hr1G035910,HORVU7Hr1G060990,HORVU7Hr1G073780,HORVU7Hr1G074590,HORVU7Hr1G089610,HORVU7Hr1G090710,HORVU7Hr1G090790,HORVU7Hr1G098640
GO:0000413	protein peptidyl-prolyl isomerization	23	HORVU1Hr1G000710,HORVU1Hr1G072570,HORVU2Hr1G039880,HORVU2Hr1G054460,HORVU2Hr1G056230,HORVU2Hr1G067750,HORVU3Hr1G050400,HORVU4Hr1G000910,HORVU4Hr1G031870,HORVU4Hr1G042800,HORVU4Hr1G070330,HORVU4Hr1G090220,HORVU5Hr1G111410,HORVU6Hr1G012570,HORVU6Hr1G037500,HORVU6Hr1G077340,HORVU7Hr1G012940,HORVU7Hr1G036160,HORVU7Hr1G058730,HORVU7Hr1G059320,HORVU7Hr1G062930,HORVU7Hr1G095720,HORVU7Hr1G107520
GO:0000422	mitophagy	13	HORVU0Hr1G008860,HORVU1Hr1G056110,HORVU2Hr1G049500,HORVU2Hr1G092230,HORVU3Hr1G017150,HORVU3Hr1G054070,HORVU3Hr1G098020,HORVU4Hr1G020190,HORVU4Hr1G074140,HORVU6Hr1G029550,HORVU6Hr1G034660,HORVU6Hr1G081180,HORVU6Hr1G084430
GO:0000423	macromitophagy	2	HORVU2Hr1G092230,HORVU4Hr1G020190
GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	3	HORVU2Hr1G019960,HORVU2Hr1G021960,HORVU6Hr1G014750
GO:0000448	cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1	HORVU3Hr1G020560
GO:0000454	snoRNA guided rRNA pseudouridine synthesis	1	HORVU4Hr1G047580
GO:0000455	enzyme-directed rRNA pseudouridine synthesis	2	HORVU5Hr1G106170,HORVU7Hr1G117540
GO:0000460	maturation of 5.8S rRNA	4	HORVU3Hr1G012280,HORVU4Hr1G018990,HORVU7Hr1G001080,HORVU7Hr1G038290
GO:0000461	endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1	HORVU2Hr1G019960
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	19	HORVU0Hr1G014270,HORVU0Hr1G039590,HORVU1Hr1G086380,HORVU2Hr1G064130,HORVU2Hr1G067370,HORVU2Hr1G082280,HORVU2Hr1G106110,HORVU3Hr1G032420,HORVU3Hr1G109340,HORVU4Hr1G002500,HORVU4Hr1G011790,HORVU5Hr1G045620,HORVU5Hr1G078110,HORVU5Hr1G106320,HORVU6Hr1G037240,HORVU7Hr1G011100,HORVU7Hr1G083070,HORVU7Hr1G092560,HORVU7Hr1G104220
GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	7	HORVU1Hr1G078650,HORVU2Hr1G068120,HORVU4Hr1G005900,HORVU5Hr1G010160,HORVU5Hr1G061870,HORVU5Hr1G088940,HORVU5Hr1G108990
GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1	HORVU1Hr1G078650
GO:0000467	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	8	HORVU2Hr1G046740,HORVU3Hr1G059710,HORVU4Hr1G012650,HORVU4Hr1G072900,HORVU6Hr1G027570,HORVU7Hr1G038290,HORVU7Hr1G072710,HORVU7Hr1G083480
GO:0000469	cleavage involved in rRNA processing	2	HORVU6Hr1G007020,HORVU6Hr1G072650
GO:0000470	maturation of LSU-rRNA	6	HORVU1Hr1G085730,HORVU3Hr1G084310,HORVU5Hr1G076700,HORVU6Hr1G072650,HORVU7Hr1G054670,HORVU7Hr1G089470
GO:0000472	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1	HORVU2Hr1G021960
GO:0000476	maturation of 4.5S rRNA	1	HORVU3Hr1G018840
GO:0000480	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1	HORVU2Hr1G021960
GO:0000481	maturation of 5S rRNA	2	HORVU0Hr1G005820,HORVU5Hr1G120650
GO:0000488	maturation of LSU-rRNA from tetracistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 4.5S-rRNA, 5S-rRNA)	1	HORVU4Hr1G072220
GO:0000489	maturation of SSU-rRNA from tetracistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 4.5S-rRNA, 5S-rRNA)	1	HORVU4Hr1G072220
GO:0000491	small nucleolar ribonucleoprotein complex assembly	1	HORVU3Hr1G079780
GO:0000492	box C/D snoRNP assembly	2	HORVU1Hr1G084700,HORVU3Hr1G079780
GO:0000493	box H/ACA snoRNP assembly	1	HORVU1Hr1G065830
GO:0000494	box C/D snoRNA 3'-end processing	1	HORVU7Hr1G108780
GO:0000495	box H/ACA snoRNA 3'-end processing	1	HORVU2Hr1G027370
GO:0000578	embryonic axis specification	1	HORVU7Hr1G115800
GO:0000706	meiotic DNA double-strand break processing	3	HORVU3Hr1G023060,HORVU4Hr1G057310,HORVU7Hr1G071060
GO:0000710	meiotic mismatch repair	3	HORVU1Hr1G048250,HORVU2Hr1G085940,HORVU5Hr1G061020
GO:0000712	resolution of meiotic recombination intermediates	10	HORVU2Hr1G031870,HORVU2Hr1G071170,HORVU3Hr1G090150,HORVU3Hr1G106210,HORVU4Hr1G019470,HORVU4Hr1G049830,HORVU4Hr1G074180,HORVU4Hr1G090210,HORVU6Hr1G067930,HORVU7Hr1G091790
GO:0000717	nucleotide-excision repair, DNA duplex unwinding	1	HORVU1Hr1G019340
GO:0000719	photoreactive repair	3	HORVU1Hr1G080590,HORVU7Hr1G039880,HORVU7Hr1G055930
GO:0000722	telomere maintenance via recombination	2	HORVU5Hr1G020580,HORVU6Hr1G046290
GO:0000723	telomere maintenance	15	HORVU0Hr1G038620,HORVU1Hr1G004910,HORVU1Hr1G093990,HORVU2Hr1G081450,HORVU2Hr1G090950,HORVU2Hr1G116540,HORVU4Hr1G067940,HORVU5Hr1G012090,HORVU5Hr1G020580,HORVU5Hr1G059040,HORVU6Hr1G081140,HORVU7Hr1G043370,HORVU7Hr1G100680,HORVU7Hr1G105200,HORVU7Hr1G118750
GO:0000724	double-strand break repair via homologous recombination	41	HORVU0Hr1G003380,HORVU0Hr1G008030,HORVU0Hr1G010660,HORVU1Hr1G004910,HORVU1Hr1G011840,HORVU1Hr1G021560,HORVU1Hr1G043110,HORVU1Hr1G048250,HORVU1Hr1G067520,HORVU1Hr1G071560,HORVU1Hr1G077590,HORVU1Hr1G087520,HORVU1Hr1G095230,HORVU2Hr1G016330,HORVU2Hr1G020260,HORVU2Hr1G034660,HORVU2Hr1G075870,HORVU2Hr1G084110,HORVU2Hr1G086180,HORVU2Hr1G090950,HORVU2Hr1G116540,HORVU3Hr1G017990,HORVU3Hr1G023060,HORVU3Hr1G063450,HORVU3Hr1G081760,HORVU3Hr1G082620,HORVU3Hr1G106210,HORVU4Hr1G032190,HORVU4Hr1G066360,HORVU4Hr1G067940,HORVU4Hr1G090210,HORVU5Hr1G021430,HORVU5Hr1G050720,HORVU6Hr1G051930,HORVU6Hr1G078680,HORVU6Hr1G081140,HORVU6Hr1G094080,HORVU7Hr1G021800,HORVU7Hr1G077060,HORVU7Hr1G077320,HORVU7Hr1G105200
GO:0000725	recombinational repair	3	HORVU2Hr1G051300,HORVU3Hr1G073690,HORVU7Hr1G049090
GO:0000727	double-strand break repair via break-induced replication	10	HORVU0Hr1G017330,HORVU1Hr1G029770,HORVU1Hr1G063700,HORVU1Hr1G070110,HORVU1Hr1G084860,HORVU3Hr1G047230,HORVU3Hr1G090890,HORVU3Hr1G106210,HORVU5Hr1G028260,HORVU5Hr1G045560
GO:0000730	DNA recombinase assembly	1	HORVU7Hr1G091450
GO:0000735	removal of nonhomologous ends	1	HORVU2Hr1G085940
GO:0000737	DNA catabolic process, endonucleolytic	2	HORVU4Hr1G057310,HORVU7Hr1G071060
GO:0000738	DNA catabolic process, exonucleolytic	2	HORVU2Hr1G103170,HORVU7Hr1G083480
GO:0000740	nuclear membrane fusion	1	HORVU7Hr1G009230
GO:0000741	karyogamy	7	HORVU1Hr1G027620,HORVU1Hr1G085550,HORVU3Hr1G109340,HORVU5Hr1G123670,HORVU6Hr1G000170,HORVU6Hr1G056180,HORVU7Hr1G078760
GO:0000819	sister chromatid segregation	1	HORVU6Hr1G067930
GO:0000902	cell morphogenesis	14	HORVU2Hr1G062760,HORVU2Hr1G120340,HORVU4Hr1G007240,HORVU4Hr1G008940,HORVU4Hr1G038670,HORVU4Hr1G078840,HORVU4Hr1G079880,HORVU5Hr1G053310,HORVU5Hr1G121620,HORVU6Hr1G033580,HORVU6Hr1G053910,HORVU6Hr1G094660,HORVU7Hr1G056570,HORVU7Hr1G077900
GO:0000910	cytokinesis	25	HORVU1Hr1G001890,HORVU1Hr1G001920,HORVU1Hr1G023030,HORVU1Hr1G047690,HORVU2Hr1G026850,HORVU2Hr1G086840,HORVU3Hr1G035840,HORVU3Hr1G071340,HORVU3Hr1G080210,HORVU3Hr1G117280,HORVU4Hr1G012440,HORVU4Hr1G019290,HORVU4Hr1G079880,HORVU4Hr1G084890,HORVU5Hr1G007960,HORVU5Hr1G018050,HORVU5Hr1G023880,HORVU5Hr1G026780,HORVU6Hr1G013680,HORVU6Hr1G018600,HORVU6Hr1G079730,HORVU7Hr1G029120,HORVU7Hr1G091500,HORVU7Hr1G094860,HORVU7Hr1G106630
GO:0000911	cytokinesis by cell plate formation	11	HORVU1Hr1G049500,HORVU1Hr1G084970,HORVU2Hr1G015930,HORVU2Hr1G034110,HORVU3Hr1G050010,HORVU3Hr1G063620,HORVU3Hr1G096450,HORVU4Hr1G002880,HORVU5Hr1G018050,HORVU5Hr1G026780,HORVU7Hr1G075250
GO:0000913	preprophase band assembly	3	HORVU1Hr1G021190,HORVU5Hr1G049020,HORVU5Hr1G116400
GO:0000914	phragmoplast assembly	4	HORVU1Hr1G023030,HORVU1Hr1G072820,HORVU2Hr1G067290,HORVU3Hr1G035840
GO:0000919	cell plate assembly	6	HORVU2Hr1G086840,HORVU4Hr1G021040,HORVU4Hr1G061320,HORVU5Hr1G023640,HORVU5Hr1G023880,HORVU5Hr1G052660
GO:0000956	nuclear-transcribed mRNA catabolic process	2	HORVU3Hr1G083300,HORVU5Hr1G047980
GO:0000957	mitochondrial RNA catabolic process	2	HORVU2Hr1G056650,HORVU6Hr1G057570
